profile,buurt_code,buren,value,n_sample
3,BU15810206,BU15810206,22.36,2026
4,BU15810206,BU15810206,28.67,2026
5,BU15810206,BU15810206,9.14,2026
1,BU15810207,BU15810207,27.93,620
2,BU15810207,BU15810207,12.19,620
3,BU15810207,BU15810207,21.73,620
4,BU15810207,BU15810207,29.66,620
5,BU15810207,BU15810207,8.49,620
1,BU15810208,BU15810208,27.68,2272
2,BU15810208,BU15810208,12.17,2272
3,BU15810208,BU15810208,23.11,2272
4,BU15810208,BU15810208,28.84,2272
5,BU15810208,BU15810208,8.2,2272
1,BU15810209,BU15810209,27.62,1928
2,BU15810209,BU15810209,12.51,1928
3,BU15810209,BU15810209,22.85,1928
4,BU15810209,BU15810209,28.95,1928
5,BU15810209,BU15810209,8.07,1928
1,BU15810300,BU15810300,27.67,2377
2,BU15810300,BU15810300,12.64,2377
3,BU15810300,BU15810300,22.53,2377
4,BU15810300,BU15810300,29.13,2377
5,BU15810300,BU15810300,8.03,2377
1,BU15810302,BU15810302,28.98,1106
2,BU15810302,BU15810302,12.06,1106
3,BU15810302,BU15810302,22.38,1106
4,BU15810302,BU15810302,28.52,1106
5,BU15810302,BU15810302,8.06,1106
1,BU15810308,BU15810308,28.12,2374
2,BU15810308,BU15810308,11.82,2374
3,BU15810308,BU15810308,23.16,2374
4,BU15810308,BU15810308,28.97,2374
5,BU15810308,BU15810308,7.93,2374
1,BU15810309,BU15810309,27.95,859
2,BU15810309,BU15810309,11.95,859
3,BU15810309,BU15810309,22.34,859
4,BU15810309,BU15810309,29.09,859
5,BU15810309,BU15810309,8.67,859
1,BU15810400,BU15810400,27.6,1577
2,BU15810400,BU15810400,11.84,1577
3,BU15810400,BU15810400,22.34,1577
4,BU15810400,BU15810400,30.24,1577
5,BU15810400,BU15810400,7.98,1577
1,BU15810402,BU15810402,27.99,428
2,BU15810402,BU15810402,12.69,428
3,BU15810402,BU15810402,22.01,428
4,BU15810402,BU15810402,28.4,428
5,BU15810402,BU15810402,8.91,428
1,BU15810403,BU15810403,28.06,2417
2,BU15810403,BU15810403,12.1,2417
3,BU15810403,BU15810403,22.68,2417
4,BU15810403,BU15810403,29.12,2417
5,BU15810403,BU15810403,8.04,2417
1,BU15810408,BU15810408,27.67,1793
2,BU15810408,BU15810408,12.61,1793
3,BU15810408,BU15810408,22.09,1793
4,BU15810408,BU15810408,29.9,1793
5,BU15810408,BU15810408,7.73,1793
1,BU15810409,BU15810409,29.35,1108
2,BU15810409,BU15810409,12.13,1108
3,BU15810409,BU15810409,22.54,1108
4,BU15810409,BU15810409,28.16,1108
5,BU15810409,BU15810409,7.82,1108
1,BU15860101,BU15860101,29.56,2483
2,BU15860101,BU15860101,12.98,2483
3,BU15860101,BU15860101,21.76,2483
4,BU15860101,BU15860101,26.88,2483
5,BU15860101,BU15860101,8.82,2483
1,BU15860102,BU15860102,29.06,575
2,BU15860102,BU15860102,12.11,575
3,BU15860102,BU15860102,22.24,575
4,BU15860102,BU15860102,27.69,575
5,BU15860102,BU15860102,8.9,575
1,BU15860103,BU15860103,28.71,1845
2,BU15860103,BU15860103,12.75,1845
3,BU15860103,BU15860103,22.37,1845
4,BU15860103,BU15860103,27.5,1845
5,BU15860103,BU15860103,8.67,1845
1,BU15860104,BU15860104,29.39,2261
2,BU15860104,BU15860104,12.59,2261
3,BU15860104,BU15860104,22.42,2261
4,BU15860104,BU15860104,27.47,2261
5,BU15860104,BU15860104,8.13,2261
1,BU15860105,BU15860105,29.51,1668
2,BU15860105,BU15860105,12.87,1668
3,BU15860105,BU15860105,21.91,1668
4,BU15860105,BU15860105,27.3,1668
5,BU15860105,BU15860105,8.41,1668
1,BU15860106,BU15860106,30.08,1537
2,BU15860106,BU15860106,12.31,1537
3,BU15860106,BU15860106,20.65,1537
4,BU15860106,BU15860106,27.69,1537
5,BU15860106,BU15860106,9.27,1537
1,BU15860107,BU15860107,31.1,2269
2,BU15860107,BU15860107,12.58,2269
3,BU15860107,BU15860107,21.07,2269
4,BU15860107,BU15860107,26.8,2269
5,BU15860107,BU15860107,8.45,2269
1,BU15860108,BU15860108,29.67,988
2,BU15860108,BU15860108,12.1,988
3,BU15860108,BU15860108,22.15,988
4,BU15860108,BU15860108,27.03,988
5,BU15860108,BU15860108,9.05,988
1,BU15860109,BU15860109,30.43,437
2,BU15860109,BU15860109,11.45,437
3,BU15860109,BU15860109,22.41,437
4,BU15860109,BU15860109,27.46,437
5,BU15860109,BU15860109,8.25,437
1,BU15860110,BU15860110,30.17,1656
2,BU15860110,BU15860110,12.24,1656
3,BU15860110,BU15860110,21.05,1656
4,BU15860110,BU15860110,28.16,1656
5,BU15860110,BU15860110,8.38,1656
1,BU15860111,BU15860111,30.84,1047
2,BU15860111,BU15860111,12.1,1047
3,BU15860111,BU15860111,21.03,1047
4,BU15860111,BU15860111,26.72,1047
5,BU15860111,BU15860111,9.31,1047
1,BU15860112,BU15860112,30.26,1154
2,BU15860112,BU15860112,11.4,1154
3,BU15860112,BU15860112,21.11,1154
4,BU15860112,BU15860112,28.46,1154
5,BU15860112,BU15860112,8.77,1154
1,BU15860113,BU15860113,29.62,1430
2,BU15860113,BU15860113,12.33,1430
3,BU15860113,BU15860113,21.45,1430
4,BU15860113,BU15860113,27.26,1430
5,BU15860113,BU15860113,9.34,1430
1,BU15860115,BU15860115,30.61,384
2,BU15860115,BU15860115,11.91,384
3,BU15860115,BU15860115,21.2,384
4,BU15860115,BU15860115,27.37,384
5,BU15860115,BU15860115,8.91,384
1,BU15860116,BU15860116,31.14,548
2,BU15860116,BU15860116,12.05,548
3,BU15860116,BU15860116,21.38,548
4,BU15860116,BU15860116,26.38,548
5,BU15860116,BU15860116,9.05,548
1,BU15860201,BU15860201,30.32,816
2,BU15860201,BU15860201,12.6,816
3,BU15860201,BU15860201,21.94,816
4,BU15860201,BU15860201,26.9,816
5,BU15860201,BU15860201,8.24,816
1,BU15860202,BU15860202,29.32,1030
2,BU15860202,BU15860202,12.27,1030
3,BU15860202,BU15860202,22.34,1030
4,BU15860202,BU15860202,27.58,1030
5,BU15860202,BU15860202,8.49,1030
1,BU15860301,BU15860301,29.72,1792
2,BU15860301,BU15860301,12.02,1792
3,BU15860301,BU15860301,22.32,1792
4,BU15860301,BU15860301,27.66,1792
5,BU15860301,BU15860301,8.28,1792
1,BU15860302,BU15860302,30.13,510
2,BU15860302,BU15860302,11.94,510
3,BU15860302,BU15860302,21.62,510
4,BU15860302,BU15860302,28.23,510
5,BU15860302,BU15860302,8.08,510
1,BU15860401,BU15860401,30.25,266
2,BU15860401,BU15860401,11.97,266
3,BU15860401,BU15860401,22.44,266
4,BU15860401,BU15860401,26.46,266
5,BU15860401,BU15860401,8.88,266
1,BU15860402,BU15860402,30.7,2388
2,BU15860402,BU15860402,11.96,2388
3,BU15860402,BU15860402,20.98,2388
4,BU15860402,BU15860402,27.39,2388
5,BU15860402,BU15860402,8.97,2388
1,BU15860501,BU15860501,30.81,1715
2,BU15860501,BU15860501,11.98,1715
3,BU15860501,BU15860501,21.75,1715
4,BU15860501,BU15860501,26.44,1715
5,BU15860501,BU15860501,9.02,1715
1,BU15860502,BU15860502,30.06,481
2,BU15860502,BU15860502,12.43,481
3,BU15860502,BU15860502,21.65,481
4,BU15860502,BU15860502,27.26,481
5,BU15860502,BU15860502,8.6,481
1,BU15860601,BU15860601,29.98,2345
2,BU15860601,BU15860601,11.87,2345
3,BU15860601,BU15860601,22.25,2345
4,BU15860601,BU15860601,27.49,2345
5,BU15860601,BU15860601,8.41,2345
1,BU15860602,BU15860602,30.33,2221
2,BU15860602,BU15860602,12.06,2221
3,BU15860602,BU15860602,22.32,2221
4,BU15860602,BU15860602,26.74,2221
5,BU15860602,BU15860602,8.55,2221
1,BU15860603,BU15860603,30.54,862
2,BU15860603,BU15860603,12.58,862
3,BU15860603,BU15860603,20.65,862
4,BU15860603,BU15860603,26.58,862
5,BU15860603,BU15860603,9.65,862
1,BU15860604,BU15860604,31.11,2126
2,BU15860604,BU15860604,11.69,2126
3,BU15860604,BU15860604,21.54,2126
4,BU15860604,BU15860604,27.04,2126
5,BU15860604,BU15860604,8.62,2126
1,BU15860605,BU15860605,31.34,1810
2,BU15860605,BU15860605,11.56,1810
3,BU15860605,BU15860605,20.67,1810
4,BU15860605,BU15860605,27,1810
5,BU15860605,BU15860605,9.43,1810
1,BU15860606,BU15860606,29.46,1345
2,BU15860606,BU15860606,12.29,1345
3,BU15860606,BU15860606,21.26,1345
4,BU15860606,BU15860606,27.8,1345
5,BU15860606,BU15860606,9.19,1345
1,BU15860607,BU15860607,31.1,1312
2,BU15860607,BU15860607,11.82,1312
3,BU15860607,BU15860607,20.7,1312
4,BU15860607,BU15860607,27.77,1312
5,BU15860607,BU15860607,8.61,1312
1,BU15860608,BU15860608,29.36,1661
2,BU15860608,BU15860608,11.89,1661
3,BU15860608,BU15860608,22.04,1661
4,BU15860608,BU15860608,27.05,1661
5,BU15860608,BU15860608,9.66,1661
1,BU15860609,BU15860609,31,2257
2,BU15860609,BU15860609,11.79,2257
3,BU15860609,BU15860609,20.6,2257
4,BU15860609,BU15860609,27.36,2257
5,BU15860609,BU15860609,9.25,2257
1,BU15860610,BU15860610,30.66,582
2,BU15860610,BU15860610,12.5,582
3,BU15860610,BU15860610,20.86,582
4,BU15860610,BU15860610,27.65,582
5,BU15860610,BU15860610,8.33,582
1,BU15860611,BU15860611,30.92,613
2,BU15860611,BU15860611,12.38,613
3,BU15860611,BU15860611,20.68,613
4,BU15860611,BU15860611,26.83,613
5,BU15860611,BU15860611,9.19,613
1,BU15860612,BU15860612,29.36,1749
2,BU15860612,BU15860612,12.51,1749
3,BU15860612,BU15860612,22.08,1749
4,BU15860612,BU15860612,27.22,1749
5,BU15860612,BU15860612,8.83,1749
1,BU15860613,BU15860613,31.38,1022
2,BU15860613,BU15860613,12.43,1022
3,BU15860613,BU15860613,21.12,1022
4,BU15860613,BU15860613,26.56,1022
5,BU15860613,BU15860613,8.51,1022
1,BU15860614,BU15860614,30.4,1022
2,BU15860614,BU15860614,11.46,1022
3,BU15860614,BU15860614,20.93,1022
4,BU15860614,BU15860614,27.58,1022
5,BU15860614,BU15860614,9.63,1022
1,BU15860615,BU15860615,31.04,1901
2,BU15860615,BU15860615,12.03,1901
3,BU15860615,BU15860615,21.04,1901
4,BU15860615,BU15860615,26.63,1901
5,BU15860615,BU15860615,9.26,1901
1,BU15860701,BU15860701,29.79,2119
2,BU15860701,BU15860701,11.48,2119
3,BU15860701,BU15860701,21.89,2119
4,BU15860701,BU15860701,27.75,2119
5,BU15860701,BU15860701,9.09,2119
1,BU15860702,BU15860702,30.54,254
2,BU15860702,BU15860702,11.93,254
3,BU15860702,BU15860702,21.91,254
4,BU15860702,BU15860702,27.59,254
5,BU15860702,BU15860702,8.03,254
1,BU16211111,BU16211111,27.28,995
2,BU16211111,BU16211111,12,995
3,BU16211111,BU16211111,18.57,995
4,BU16211111,BU16211111,31.14,995
5,BU16211111,BU16211111,11.01,995
1,BU16211211,BU16211211,26.54,2021
2,BU16211211,BU16211211,13.13,2021
3,BU16211211,BU16211211,18.88,2021
4,BU16211211,BU16211211,30.85,2021
5,BU16211211,BU16211211,10.6,2021
1,BU16211221,BU16211221,27.28,687
2,BU16211221,BU16211221,12.87,687
3,BU16211221,BU16211221,17.92,687
4,BU16211221,BU16211221,31.16,687
5,BU16211221,BU16211221,10.77,687
1,BU16211231,BU16211231,26.83,2140
2,BU16211231,BU16211231,12.55,2140
3,BU16211231,BU16211231,17.9,2140
4,BU16211231,BU16211231,32.52,2140
5,BU16211231,BU16211231,10.2,2140
1,BU16211311,BU16211311,27.53,540
2,BU16211311,BU16211311,12.58,540
3,BU16211311,BU16211311,18.41,540
4,BU16211311,BU16211311,30.81,540
5,BU16211311,BU16211311,10.67,540
1,BU16211321,BU16211321,26.28,2400
2,BU16211321,BU16211321,12.67,2400
3,BU16211321,BU16211321,18.98,2400
4,BU16211321,BU16211321,32.01,2400
5,BU16211321,BU16211321,10.06,2400
1,BU16211331,BU16211331,26.63,1982
2,BU16211331,BU16211331,12.36,1982
3,BU16211331,BU16211331,19.26,1982
4,BU16211331,BU16211331,31.01,1982
5,BU16211331,BU16211331,10.74,1982
1,BU16211411,BU16211411,27.22,1997
2,BU16211411,BU16211411,12.74,1997
3,BU16211411,BU16211411,18.36,1997
4,BU16211411,BU16211411,31.46,1997
5,BU16211411,BU16211411,10.22,1997
1,BU16211514,BU16211514,26.8,586
2,BU16211514,BU16211514,12.82,586
3,BU16211514,BU16211514,18.24,586
4,BU16211514,BU16211514,31.18,586
5,BU16211514,BU16211514,10.96,586
1,BU16211522,BU16211522,27.11,1221
2,BU16211522,BU16211522,11.98,1221
3,BU16211522,BU16211522,19.31,1221
4,BU16211522,BU16211522,30.79,1221
5,BU16211522,BU16211522,10.81,1221
1,BU16211531,BU16211531,27.37,2028
2,BU16211531,BU16211531,12.13,2028
3,BU16211531,BU16211531,18.83,2028
4,BU16211531,BU16211531,30.63,2028
5,BU16211531,BU16211531,11.04,2028
1,BU16211543,BU16211543,27,1869
2,BU16211543,BU16211543,12.22,1869
3,BU16211543,BU16211543,19.29,1869
4,BU16211543,BU16211543,31.34,1869
5,BU16211543,BU16211543,10.15,1869
1,BU16211552,BU16211552,26.54,1476
2,BU16211552,BU16211552,12.68,1476
3,BU16211552,BU16211552,19.41,1476
4,BU16211552,BU16211552,30.29,1476
5,BU16211552,BU16211552,11.08,1476
1,BU16212111,BU16212111,27.1,1009
2,BU16212111,BU16212111,12.6,1009
3,BU16212111,BU16212111,18.83,1009
4,BU16212111,BU16212111,31.26,1009
5,BU16212111,BU16212111,10.21,1009
1,BU16212121,BU16212121,26.93,1550
2,BU16212121,BU16212121,13.22,1550
3,BU16212121,BU16212121,18.55,1550
4,BU16212121,BU16212121,31.14,1550
5,BU16212121,BU16212121,10.16,1550
1,BU16212131,BU16212131,26.38,1155
2,BU16212131,BU16212131,11.61,1155
3,BU16212131,BU16212131,19.16,1155
4,BU16212131,BU16212131,31.68,1155
5,BU16212131,BU16212131,11.17,1155
1,BU16212144,BU16212144,26.74,1467
2,BU16212144,BU16212144,12.94,1467
3,BU16212144,BU16212144,17.92,1467
4,BU16212144,BU16212144,32.19,1467
5,BU16212144,BU16212144,10.21,1467
1,BU16212211,BU16212211,27.31,768
2,BU16212211,BU16212211,12.54,768
3,BU16212211,BU16212211,18.34,768
4,BU16212211,BU16212211,31.91,768
5,BU16212211,BU16212211,9.9,768
1,BU16212221,BU16212221,25.89,939
2,BU16212221,BU16212221,13.08,939
3,BU16212221,BU16212221,19.13,939
4,BU16212221,BU16212221,30.94,939
5,BU16212221,BU16212221,10.96,939
1,BU16212231,BU16212231,27.89,2139
2,BU16212231,BU16212231,13.14,2139
3,BU16212231,BU16212231,17.32,2139
4,BU16212231,BU16212231,30.64,2139
5,BU16212231,BU16212231,11.01,2139
1,BU16212241,BU16212241,27.29,669
2,BU16212241,BU16212241,12.54,669
3,BU16212241,BU16212241,18.09,669
4,BU16212241,BU16212241,30.92,669
5,BU16212241,BU16212241,11.16,669
1,BU16212254,BU16212254,27.43,1830
2,BU16212254,BU16212254,12.69,1830
3,BU16212254,BU16212254,18.81,1830
4,BU16212254,BU16212254,30.09,1830
5,BU16212254,BU16212254,10.98,1830
1,BU16212311,BU16212311,27.54,1207
2,BU16212311,BU16212311,11.7,1207
3,BU16212311,BU16212311,19.51,1207
4,BU16212311,BU16212311,30.26,1207
5,BU16212311,BU16212311,10.99,1207
1,BU16212321,BU16212321,27.72,1887
2,BU16212321,BU16212321,12.03,1887
3,BU16212321,BU16212321,19.31,1887
4,BU16212321,BU16212321,30.17,1887
5,BU16212321,BU16212321,10.77,1887
1,BU16212331,BU16212331,27.96,2105
2,BU16212331,BU16212331,13.15,2105
3,BU16212331,BU16212331,17.79,2105
4,BU16212331,BU16212331,30.4,2105
5,BU16212331,BU16212331,10.7,2105
1,BU16212412,BU16212412,26.32,2119
2,BU16212412,BU16212412,12.63,2119
3,BU16212412,BU16212412,19.01,2119
4,BU16212412,BU16212412,31.78,2119
5,BU16212412,BU16212412,10.26,2119
1,BU16212511,BU16212511,27.62,578
2,BU16212511,BU16212511,12.11,578
3,BU16212511,BU16212511,19.09,578
4,BU16212511,BU16212511,30.48,578
5,BU16212511,BU16212511,10.7,578
1,BU16212521,BU16212521,27.41,2457
2,BU16212521,BU16212521,12.47,2457
3,BU16212521,BU16212521,18.76,2457
4,BU16212521,BU16212521,30.69,2457
5,BU16212521,BU16212521,10.67,2457
1,BU16212531,BU16212531,28.06,2476
2,BU16212531,BU16212531,12.72,2476
3,BU16212531,BU16212531,18.61,2476
4,BU16212531,BU16212531,30.08,2476
5,BU16212531,BU16212531,10.53,2476
1,BU16212611,BU16212611,27.87,1772
2,BU16212611,BU16212611,13.14,1772
3,BU16212611,BU16212611,17.59,1772
4,BU16212611,BU16212611,30.98,1772
5,BU16212611,BU16212611,10.42,1772
1,BU16212621,BU16212621,26.75,508
2,BU16212621,BU16212621,11.81,508
3,BU16212621,BU16212621,19.21,508
4,BU16212621,BU16212621,31.46,508
5,BU16212621,BU16212621,10.77,508
1,BU16212633,BU16212633,28.21,1192
2,BU16212633,BU16212633,13.07,1192
3,BU16212633,BU16212633,17.91,1192
4,BU16212633,BU16212633,30.8,1192
5,BU16212633,BU16212633,10.01,1192
1,BU16212644,BU16212644,28,288
2,BU16212644,BU16212644,11.85,288
3,BU16212644,BU16212644,19,288
4,BU16212644,BU16212644,30.81,288
5,BU16212644,BU16212644,10.34,288
1,BU16212711,BU16212711,28.26,991
2,BU16212711,BU16212711,12.34,991
3,BU16212711,BU16212711,17.63,991
4,BU16212711,BU16212711,31.84,991
5,BU16212711,BU16212711,9.93,991
1,BU16212721,BU16212721,27.91,729
2,BU16212721,BU16212721,12.73,729
3,BU16212721,BU16212721,18.11,729
4,BU16212721,BU16212721,30.51,729
5,BU16212721,BU16212721,10.74,729
1,BU16212731,BU16212731,27.33,492
2,BU16212731,BU16212731,11.9,492
3,BU16212731,BU16212731,17.88,492
4,BU16212731,BU16212731,31.87,492
5,BU16212731,BU16212731,11.02,492
1,BU16212741,BU16212741,26.5,430
2,BU16212741,BU16212741,11.69,430
3,BU16212741,BU16212741,19.86,430
4,BU16212741,BU16212741,30.56,430
5,BU16212741,BU16212741,11.39,430
1,BU16212814,BU16212814,27.37,2275
2,BU16212814,BU16212814,12.67,2275
3,BU16212814,BU16212814,18.1,2275
4,BU16212814,BU16212814,31.46,2275
5,BU16212814,BU16212814,10.4,2275
1,BU16212823,BU16212823,27.64,986
2,BU16212823,BU16212823,13.13,986
3,BU16212823,BU16212823,18.02,986
4,BU16212823,BU16212823,30.39,986
5,BU16212823,BU16212823,10.82,986
1,BU16212833,BU16212833,27.19,546
2,BU16212833,BU16212833,12.19,546
3,BU16212833,BU16212833,19.67,546
4,BU16212833,BU16212833,30.77,546
5,BU16212833,BU16212833,10.18,546
1,BU16212843,BU16212843,26.43,2375
2,BU16212843,BU16212843,12.33,2375
3,BU16212843,BU16212843,18.43,2375
4,BU16212843,BU16212843,31.67,2375
5,BU16212843,BU16212843,11.14,2375
1,BU16212851,BU16212851,26.33,2369
2,BU16212851,BU16212851,11.82,2369
3,BU16212851,BU16212851,18.19,2369
4,BU16212851,BU16212851,32.37,2369
5,BU16212851,BU16212851,11.29,2369
1,BU16212864,BU16212864,27.98,2083
2,BU16212864,BU16212864,12.19,2083
3,BU16212864,BU16212864,18.04,2083
4,BU16212864,BU16212864,31.49,2083
5,BU16212864,BU16212864,10.3,2083
1,BU16213111,BU16213111,27.79,1571
2,BU16213111,BU16213111,13.03,1571
3,BU16213111,BU16213111,18.1,1571
4,BU16213111,BU16213111,31.03,1571
5,BU16213111,BU16213111,10.05,1571
1,BU16213121,BU16213121,27.5,2039
2,BU16213121,BU16213121,12.92,2039
3,BU16213121,BU16213121,18.34,2039
4,BU16213121,BU16213121,30.73,2039
5,BU16213121,BU16213121,10.51,2039
1,BU16213133,BU16213133,27.08,1547
2,BU16213133,BU16213133,12.76,1547
3,BU16213133,BU16213133,18.94,1547
4,BU16213133,BU16213133,30.81,1547
5,BU16213133,BU16213133,10.41,1547
1,BU16213141,BU16213141,28.1,1399
2,BU16213141,BU16213141,13.18,1399
3,BU16213141,BU16213141,18,1399
4,BU16213141,BU16213141,30.66,1399
5,BU16213141,BU16213141,10.06,1399
1,BU16213162,BU16213162,27.65,1523
2,BU16213162,BU16213162,12.35,1523
3,BU16213162,BU16213162,18.02,1523
4,BU16213162,BU16213162,31.44,1523
5,BU16213162,BU16213162,10.54,1523
1,BU16213211,BU16213211,27.8,1707
2,BU16213211,BU16213211,13.23,1707
3,BU16213211,BU16213211,18.73,1707
4,BU16213211,BU16213211,29.55,1707
5,BU16213211,BU16213211,10.69,1707
1,BU16213221,BU16213221,27.09,511
2,BU16213221,BU16213221,12.83,511
3,BU16213221,BU16213221,17.76,511
4,BU16213221,BU16213221,31.2,511
5,BU16213221,BU16213221,11.12,511
1,BU16213231,BU16213231,26.76,1910
2,BU16213231,BU16213231,13.01,1910
3,BU16213231,BU16213231,19.03,1910
4,BU16213231,BU16213231,30.75,1910
5,BU16213231,BU16213231,10.45,1910
1,BU16213242,BU16213242,27.19,1291
2,BU16213242,BU16213242,12.4,1291
3,BU16213242,BU16213242,18.8,1291
4,BU16213242,BU16213242,31.02,1291
5,BU16213242,BU16213242,10.59,1291
1,BU16213251,BU16213251,27.39,1865
2,BU16213251,BU16213251,12.34,1865
3,BU16213251,BU16213251,17.88,1865
4,BU16213251,BU16213251,31.54,1865
5,BU16213251,BU16213251,10.85,1865
1,BU16213261,BU16213261,28.86,870
2,BU16213261,BU16213261,11.81,870
3,BU16213261,BU16213261,17.81,870
4,BU16213261,BU16213261,30.44,870
5,BU16213261,BU16213261,11.08,870
1,BU16213312,BU16213312,28.24,1270
2,BU16213312,BU16213312,11.56,1270
3,BU16213312,BU16213312,19.09,1270
4,BU16213312,BU16213312,29.98,1270
5,BU16213312,BU16213312,11.13,1270
1,BU16213323,BU16213323,27.09,2062
2,BU16213323,BU16213323,11.94,2062
3,BU16213323,BU16213323,18.09,2062
4,BU16213323,BU16213323,32.16,2062
5,BU16213323,BU16213323,10.72,2062
1,BU16213334,BU16213334,27.3,413
2,BU16213334,BU16213334,12.48,413
3,BU16213334,BU16213334,18.8,413
4,BU16213334,BU16213334,30.31,413
5,BU16213334,BU16213334,11.11,413
1,BU16213353,BU16213353,27.52,1078
2,BU16213353,BU16213353,13.3,1078
3,BU16213353,BU16213353,17.48,1078
4,BU16213353,BU16213353,31.44,1078
5,BU16213353,BU16213353,10.26,1078
1,BU16400000,BU16400000,30.77,2151
2,BU16400000,BU16400000,10.7,2151
3,BU16400000,BU16400000,22.29,2151
4,BU16400000,BU16400000,26.95,2151
5,BU16400000,BU16400000,9.29,2151
1,BU16400001,BU16400001,30.71,2369
2,BU16400001,BU16400001,11.51,2369
3,BU16400001,BU16400001,21.88,2369
4,BU16400001,BU16400001,26.58,2369
5,BU16400001,BU16400001,9.32,2369
1,BU16400100,BU16400100,30.25,1427
2,BU16400100,BU16400100,11.31,1427
3,BU16400100,BU16400100,22.66,1427
4,BU16400100,BU16400100,27.31,1427
5,BU16400100,BU16400100,8.47,1427
1,BU16400101,BU16400101,28.79,2088
2,BU16400101,BU16400101,12.14,2088
3,BU16400101,BU16400101,21.93,2088
4,BU16400101,BU16400101,28.02,2088
5,BU16400101,BU16400101,9.12,2088
1,BU16400200,BU16400200,30.49,1098
2,BU16400200,BU16400200,10.64,1098
3,BU16400200,BU16400200,22.32,1098
4,BU16400200,BU16400200,28.03,1098
5,BU16400200,BU16400200,8.52,1098
1,BU16400201,BU16400201,30.21,1592
2,BU16400201,BU16400201,11.75,1592
3,BU16400201,BU16400201,21.59,1592
4,BU16400201,BU16400201,27.73,1592
5,BU16400201,BU16400201,8.72,1592
1,BU16400300,BU16400300,29.58,1272
2,BU16400300,BU16400300,10.61,1272
3,BU16400300,BU16400300,23.05,1272
4,BU16400300,BU16400300,28.39,1272
5,BU16400300,BU16400300,8.37,1272
1,BU16400301,BU16400301,29.13,2054
2,BU16400301,BU16400301,11.6,2054
3,BU16400301,BU16400301,23.19,2054
4,BU16400301,BU16400301,28.15,2054
5,BU16400301,BU16400301,7.93,2054
1,BU16400400,BU16400400,30.06,2374
2,BU16400400,BU16400400,10.9,2374
3,BU16400400,BU16400400,23.13,2374
4,BU16400400,BU16400400,27.24,2374
5,BU16400400,BU16400400,8.67,2374
1,BU16400401,BU16400401,30.12,2398
2,BU16400401,BU16400401,10.88,2398
3,BU16400401,BU16400401,22.4,2398
4,BU16400401,BU16400401,27.84,2398
5,BU16400401,BU16400401,8.76,2398
1,BU16400500,BU16400500,30.52,1616
2,BU16400500,BU16400500,10.67,1616
3,BU16400500,BU16400500,22.21,1616
4,BU16400500,BU16400500,28.39,1616
5,BU16400500,BU16400500,8.21,1616
1,BU16400501,BU16400501,29.71,1119
2,BU16400501,BU16400501,11.51,1119
3,BU16400501,BU16400501,22.56,1119
4,BU16400501,BU16400501,27.76,1119
5,BU16400501,BU16400501,8.46,1119
1,BU16400600,BU16400600,29.79,2443
2,BU16400600,BU16400600,11.69,2443
3,BU16400600,BU16400600,21.88,2443
4,BU16400600,BU16400600,27.44,2443
5,BU16400600,BU16400600,9.2,2443
1,BU16400601,BU16400601,29.47,2129
2,BU16400601,BU16400601,12.01,2129
3,BU16400601,BU16400601,23.41,2129
4,BU16400601,BU16400601,26.67,2129
5,BU16400601,BU16400601,8.44,2129
1,BU16400700,BU16400700,30.53,663
2,BU16400700,BU16400700,11.74,663
3,BU16400700,BU16400700,21.35,663
4,BU16400700,BU16400700,27.76,663
5,BU16400700,BU16400700,8.62,663
1,BU16400701,BU16400701,30.11,569
